rxnid	mass balance	charge balance	composite
LNSTLSr	0.0	0.0	False
LNS14DMr	0.0	0.0	False
C14STRr	0.0	0.0	False
44MZYMOX	N/A	0.0	False
4H4MZYMMONOXYyr	N/A	0.0	False
4F4MZYMMONOXYyr	N/A	0.0	False
C3STDH1Pr	0.0	0.0	False
3K4MZYMRyr	0.0	0.0	False
4MZYMMONOXYyr	N/A	0.0	False
4HMZYMMONOXYyr	N/A	0.0	False
4FZYMMONOXYyr	N/A	0.0	False
C3STDH2y	0.0	0.0	False
C3STKR2r	0.0	0.0	False
SAM24MT	-0.0	0.0	False
C8STI	0.0	0.0	False
C5STDS	N/A	0.0	False
C22STDS	0.0	0.0	False
C24STRer	0.0	0.0	False
ERGSTGLCT	0.0	0.0	False
ZYMSTACOA	N/A	0.0	False
ERGSTACOA	N/A	0.0	False
EPISTACOA	N/A	0.0	False
FECOSTACOA	N/A	0.0	False
LANOSTACOA	N/A	0.0	False
ZYMESTERH	N/A	0.0	False
ERGESTERH	N/A	0.0	False
EPIESTERH	N/A	0.0	False
FECOESTERH	N/A	0.0	False
LANOESTERH	N/A	0.0	False
BCAROHX	0.0	0.0	False
BCAROHX2	-0.0	0.0	False
BCAROKE	0.0	0.0	False
AXTAXAN01	-0.0	0.0	False
AXTAXAN02	0.0	0.0	False
AXTAXAN03	0.0	0.0	False
AXTAXAN04	0.0	0.0	False
AXTAXAN05	0.0	0.0	False
NEUROXAN01	0.0	0.0	False
NEUROXAN03	0.0	0.0	False
NEUROXAN04	0.0	0.0	False
NEUROXAN05	0.0	0.0	False
NEUROXAN06	0.0	0.0	False
NEUROXAN07	0.0	0.0	False
KETOTORL01	0.0	0.0	False
KETOTORL02	0.0	0.0	False
TORULAHDIN01	0.0	0.0	False
TORULAHDIN02	0.0	0.0	False
TORULAHDIN03	0.0	0.0	False
ASPFUR01	N/A	N/A	False
ASPFUR02	N/A	N/A	False
ASPFUR03	N/A	N/A	False
ASPFUR04	N/A	N/A	False
ASPFUR05	N/A	N/A	False
ASPFUR06	N/A	N/A	False
ASPFUR07	N/A	N/A	False
ASPFUR08	N/A	N/A	False
ASPFUR09	N/A	N/A	False
ASPFUR10	N/A	N/A	False
TYPACIDIN01	N/A	N/A	False
TYPACIDIN02	N/A	N/A	False
TYPACIDIN03	N/A	N/A	False
TYPACIDIN04	N/A	N/A	False
TYPACIDIN05	0.0	0.0	False
TYPACIDIN06	-0.0	0.0	False
TYPACIDIN07	0.0	0.0	False
TYPACIDIN08	-0.0	0.0	False
TYPACIDIN09	0.0	0.0	False
TYPACIDIN10	N/A	N/A	False
FQUINZFSYN	0.0	0.0	False
FQUINZFMONOXY	0.0	0.0	False
FQUINZF3OLMONOXY	0.0	0.0	False
FQUINZASYN	0.0	0.0	False
FQUINZCOX	0.0	0.0	False
FQUINZCI	0.0	0.0	False
HEX4	0.0	0.0	False
MAN6PI	0.0	0.0	False
PMANM	0.0	0.0	False
MAN1PT	0.0	0.0	False
DOLPMT	N/A	0.0	False
DEDOLP2	0.0	0.0	False
DEDOLR	0.0	0.0	False
DOLK	0.0	0.0	False
GLCNACPT_c	0.0	0.0	False
GLCNACT_c	0.0	0.0	False
BDMT_c	0.0	0.0	False
G13MT_cho	0.0	0.0	False
G16MT_cho	-0.0	0.0	False
G12MT1_cho	0.0	0.0	False
G12MT2_cho	-0.0	0.0	False
DOLPMT1_c	N/A	0.0	False
G12MT3_c	N/A	0.0	False
DOLPMT2_c	N/A	0.0	False
G12MT4_c	N/A	0.0	False
UDPDOLPT_cho	N/A	0.0	False
DOLPGT1_c	N/A	0.0	False
DOLPGT2_c	N/A	0.0	False
DOLPGT3_c	N/A	0.0	False
DOLASNT_c	N/A	N/A	False
MG1_c	N/A	N/A	False
DOLPMMer	N/A	0.0	False
MI3PSA	0.0	0.0	False
MI1PS	0.0	0.0	False
MI1PP	-0.0	0.0	False
INS2D	0.0	0.0	False
MI145PKn	-0.0	0.0	False
MI1345PKn	0.0	0.0	False
MI13456PKn	0.0	0.0	False
MI1345PP	0.0	0.0	False
I145PH	-0.0	0.0	False
MINOHPK4	0.0	0.0	False
PPMI12356PK	0.0	0.0	False
MINOHPK6	0.0	0.0	False
PPMI12345PK5	0.0	0.0	False
PIMIPPH	0.0	0.0	False
AP5AH	-0.0	0.0	False
POLYAO3	0.0	0.0	False
SPMDAT1	0.0	0.0	False
ATPM	0.0	0.0	False
GTPM	0.0	0.0	False
CSNATr	0.0	0.0	False
CRNCARtm	0.0	0.0	False
CSNATm	-0.0	0.0	False
C30CPT1	0.0	0.0	False
r2437	0.0	0.0	False
CSNAT2m	-0.0	0.0	False
ACRNTxm	0.0	0.0	False
CRNCARtp	0.0	0.0	False
CSNATp	0.0	0.0	False
CRNtp	0.0	0.0	False
ACRNtp	0.0	0.0	False
ACRNTp	0.0	0.0	False
CRNCAR3tp	0.0	0.0	False
PCRNtc	0.0	0.0	False
HISTN	N/A	N/A	False
HISTNACn	N/A	N/A	False
HISTNDEACx	N/A	N/A	False
HISTNDEACxn	N/A	N/A	False
TYRNFT	0.0	0.0	False
NFTYROX	-0.0	0.0	False
PHEANTRENH	0.0	0.0	False
ZSTILBENEH	0.0	0.0	False
ATPS	0.0	0.0	False
ATPS1	0.0	0.0	False
ATPS1g	0.0	0.0	False
ATPS1v	0.0	0.0	False
HCO3Ee	-0.0	0.0	False
HCO3E	-0.0	0.0	False
HCO3Em	-0.0	0.0	False
HCO3En	-0.0	0.0	False
HCO3Ex	-0.0	0.0	False
HAE	0.0	0.0	False
HAEm	0.0	0.0	False
HAEe	0.0	0.0	False
GLUTRS	N/A	0.0	False
GLUTRSm	N/A	0.0	False
ASPTRS	N/A	0.0	False
ASPTRSm	N/A	0.0	False
ASNTRS	N/A	0.0	False
ASNTRSm	N/A	0.0	False
GLNTRS	N/A	0.0	False
GLUTRS_Glnm	N/A	0.0	False
GLNTRATm	N/A	0.0	False
THRTRS	N/A	0.0	False
THRTRSm	N/A	0.0	False
ALATRS	N/A	0.0	False
ALATL	N/A	0.0	False
LEUTRS	N/A	0.0	False
LEUTRSm	N/A	0.0	False
VALTRS	N/A	0.0	False
VALTRSm	N/A	0.0	False
LYSTRS	N/A	0.0	False
LYSTRSm	N/A	0.0	False
ILETRS	N/A	0.0	False
ILETRSm	N/A	0.0	False
PROTRS	N/A	0.0	False
PROTRSm	N/A	0.0	False
GLYTRS	N/A	0.0	False
GLYTLm	N/A	0.0	False
CYSTRS	N/A	0.0	False
CYSTRSm	N/A	0.0	False
ARGTRS	N/A	0.0	False
ARGTRSm	N/A	0.0	False
SERTRS	N/A	0.0	False
SERTRSm	N/A	0.0	False
SECTRSm	N/A	0.0	False
HISTRS	N/A	0.0	False
HISTRSm	N/A	0.0	False
PHETRS	N/A	0.0	False
PHETRSm	N/A	0.0	False
TRPTRS	N/A	0.0	False
TRPTRSm	N/A	0.0	False
TYRTRS	N/A	0.0	False
TYRTRSm	N/A	0.0	False
METTRS	N/A	0.0	False
METTRSm	N/A	0.0	False
ADPR12CPH	0.0	0.0	False
URITRNAM	N/A	0.0	False
URITRNAMm	N/A	0.0	False
TRNADIHU16S	N/A	N/A	False
TRNADIHU17S	N/A	N/A	False
TRNADIHU20S	N/A	N/A	False
TRNADIHU47S	N/A	N/A	False
TRNAALAADN347DAM	N/A	N/A	False
TRNAALAADN37DAM	N/A	N/A	False
TRNAADN37DMPPT	N/A	N/A	False
GUATRNAMET	N/A	0.0	False
GUATRNAMETm	N/A	0.0	False
METTRTHFm	N/A	0.0	False
YUMPS	0.0	0.0	False
GLCt1	0.0	0.0	False
GLCt2	0.0	0.0	False
MALTt2	0.0	0.0	False
MALTTRtei	0.0	0.0	False
TREte	0.0	0.0	False
TREt2	0.0	0.0	False
FRUt1r	0.0	0.0	False
FRUt2	0.0	0.0	False
SRB_Lt	0.0	0.0	False
SRB_Lt2	0.0	0.0	False
SBT_Dt	0.0	0.0	False
SBT_Dt2	0.0	0.0	False
SBT_Lt	0.0	0.0	False
FUCte	0.0	0.0	False
MANt1r	0.0	0.0	False
MANt2	0.0	0.0	False
MNLte	0.0	0.0	False
MNLt2	0.0	0.0	False
GALt1r	0.0	0.0	False
GALt2	0.0	0.0	False
GALTt2	0.0	0.0	False
HEXULt	0.0	0.0	False
IDTLt	0.0	0.0	False
SUCRte	0.0	0.0	False
SUCRt2	0.0	0.0	False
LCTSt	0.0	0.0	False
GBIOSEt	0.0	0.0	False
GLYCOGENt	0.0	0.0	False
GALURt2r	0.0	0.0	False
XYLt	0.0	0.0	False
XYLt2	0.0	0.0	False
XYLTt	0.0	0.0	False
XYLTt2	0.0	0.0	False
XYLUDte	0.0	0.0	False
ARAB_Lt	0.0	0.0	False
ARBt2r	0.0	0.0	False
ABTt	0.0	0.0	False
XYLULte	0.0	0.0	False
ARAB_Dt	0.0	0.0	False
ARAB_Dt1	0.0	0.0	False
ABT_Dt	0.0	0.0	False
RIBt	0.0	0.0	False
RBTt	0.0	0.0	False
RBTt2	0.0	0.0	False
HMR_9185	0.0	0.0	False
RMNt1	0.0	0.0	False
RHAMLACt	0.0	0.0	False
RHMNt	0.0	0.0	False
ERYTLt	0.0	0.0	False
ERTHt	0.0	0.0	False
ERYTHDt	0.0	0.0	False
ERYTHt	0.0	0.0	False
GLCNt2r	0.0	0.0	False
GLYCt	0.0	0.0	False
GLYCt2	0.0	0.0	False
DHAt	0.0	0.0	False
G3Pt2	0.0	0.0	False
PEPt6	0.0	0.0	False
PYRt2	0.0	0.0	False
ACALDt	0.0	0.0	False
ACt2r	0.0	0.0	False
ACt2ra	0.0	0.0	False
PPAt6a	0.0	0.0	False
BUTt2r	0.0	0.0	False
HEXt2r	0.0	0.0	False
ACt	0.0	0.0	False
ETOHt	0.0	0.0	False
ACESt	0.0	0.0	False
ACTNdiff	0.0	0.0	False
BTDt_RR	0.0	0.0	False
ACTNSt	0.0	0.0	False
23BDOt	0.0	0.0	False
D_LACt2	0.0	0.0	False
L_LACt2r	0.0	0.0	False
GLXt2	0.0	0.0	False
GLYCLTt2r	0.0	0.0	False
ethyleneglycolt	0.0	0.0	False
GCALDt	0.0	0.0	False
OXAt	0.0	0.0	False
FORt	0.0	0.0	False
MEOHt2	0.0	0.0	False
SRBTt	0.0	0.0	False
BZt	0.0	0.0	False
PPAtr	0.0	0.0	False
CITt2r	0.0	0.0	False
ICITt2	0.0	0.0	False
ITACONtr	0.0	0.0	False
AKGt2r	0.0	0.0	False
SUCCt2_2	0.0	0.0	False
FUMt2_2	0.0	0.0	False
MALt2_2	0.0	0.0	False
OAAt_1	0.0	0.0	False
GLUt3r	0.0	0.0	False
GLNt2r	0.0	0.0	False
ALAt2r	0.0	0.0	False
VALtec	0.0	0.0	False
LEUt2r	0.0	0.0	False
PROt2r	0.0	0.0	False
ASPt2_2	0.0	0.0	False
ARGt2r	0.0	0.0	False
ORNt2r	0.0	0.0	False
THRt2r	0.0	0.0	False
ILEt2r	0.0	0.0	False
ASNt2r	0.0	0.0	False
SERt2r	0.0	0.0	False
GLYt2r	0.0	0.0	False
HISt2r	0.0	0.0	False
LYSt2r	0.0	0.0	False
METt2r	0.0	0.0	False
CYSt2r	0.0	0.0	False
PHEt2r	0.0	0.0	False
TRPt2r	0.0	0.0	False
TYRt2r	0.0	0.0	False
3C3HMPt	0.0	0.0	False
ACACt	0.0	0.0	False
HISAMt	0.0	0.0	False
r2535	0.0	0.0	False
2OBUTte	0.0	0.0	False
CYST_Ltr	0.0	0.0	False
CITR_Ltr	0.0	0.0	False
OPROt	0.0	0.0	False
ABUTt2r	0.0	0.0	False
SUCSALte	0.0	0.0	False
4ABUTNtr	0.0	0.0	False
DALAt2r	0.0	0.0	False
3HASPt	0.0	0.0	False
TAURt	0.0	0.0	False
LCYSTabc	0.0	0.0	False
3MBALDt	0.0	0.0	False
3MBt2	0.0	0.0	False
IAMOHt	0.0	0.0	False
IAMACt	0.0	0.0	False
2H4MPTt	0.0	0.0	False
2MPPALt	0.0	0.0	False
IBUTYt2	0.0	0.0	False
IBUTOHt	0.0	0.0	False
IBUTACt	0.0	0.0	False
3HIVt	0.0	0.0	False
3MOPt	0.0	0.0	False
2MBALDt	0.0	0.0	False
MVALt2	0.0	0.0	False
2MBTOHt	0.0	0.0	False
2MBACt	0.0	0.0	False
3MPPALt	0.0	0.0	False
3MTPAts	0.0	0.0	False
METHIONOLt	0.0	0.0	False
DESMENINOLt	0.0	0.0	False
PACALDt	0.0	0.0	False
PACt2r	0.0	0.0	False
2PHETOHt	0.0	0.0	False
PHEACt	0.0	0.0	False
2HYOXPLCte	0.0	0.0	False
PEAMNt	0.0	0.0	False
PHPYRte	0.0	0.0	False
4HOXPACDte	0.0	0.0	False
HPACt2r	0.0	0.0	False
TYRLt	0.0	0.0	False
TYMte	0.0	0.0	False
ID3ACALDt	0.0	0.0	False
IND3ACt2r	0.0	0.0	False
IND3ETHt	0.0	0.0	False
INDPYRt	0.0	0.0	False
KYNATEtr2	0.0	0.0	False
GLYC_Rt	0.0	0.0	False
GLYBt2r	0.0	0.0	False
BETALDt	0.0	0.0	False
DMGLYtr	0.0	0.0	False
SARCStex	0.0	0.0	False
DMETHAt	0.0	0.0	False
METHAt	0.0	0.0	False
ETHAt	0.0	0.0	False
TEAt	0.0	0.0	False
DEAt	0.0	0.0	False
ETHYLAt	0.0	0.0	False
TMAt2	0.0	0.0	False
DMAt	0.0	0.0	False
MMAt	0.0	0.0	False
124BZTRIOLt	0.0	0.0	False
23DHBt	0.0	0.0	False
2HYMEPHt	0.0	0.0	False
34DHBZt	0.0	0.0	False
34DHPHAte	0.0	0.0	False
3HBZt	0.0	0.0	False
4ETPHEOHt	0.0	0.0	False
4hacetophenone_t	0.0	0.0	False
4HPHEETOHt	0.0	0.0	False
ARBTt	0.0	0.0	False
BZALCt	0.0	0.0	False
BZALt	0.0	0.0	False
CATECHOLt	0.0	0.0	False
CISDIENLACT	0.0	0.0	False
HGENTISt	0.0	0.0	False
HQNt6	0.0	0.0	False
PBQNt	0.0	0.0	False
PHENOLt	0.0	0.0	False
RESORCINOLt	0.0	0.0	False
SALCNt	0.0	0.0	False
TDIENLACTt	0.0	0.0	False
TOLt	0.0	0.0	False
VANLTt	0.0	0.0	False
MANDELATERt	0.0	0.0	False
MANDELATESt	0.0	0.0	False
PHEGLXt	0.0	0.0	False
BALAt2r	0.0	0.0	False
MMTSAt	0.0	0.0	False
MSAt	0.0	0.0	False
CHITINt	0.0	0.0	False
GAMt1r	0.0	0.0	False
GLCURtr	0.0	0.0	False
HMFt	0.0	0.0	False
IADt	0.0	0.0	False
PADt	0.0	0.0	False
ACYBUTt	0.0	0.0	False
ALLPHNt	0.0	0.0	False
APROPt	0.0	0.0	False
ADEt2	0.0	0.0	False
ADNt2	0.0	0.0	False
AMPt6	0.0	0.0	False
DADNt2	0.0	0.0	False
PAPtm	0.0	0.0	False
APStm	0.0	0.0	False
GUAt2r	0.0	0.0	False
GSNt2	0.0	0.0	False
GMPt6	0.0	0.0	False
DGSNt2	0.0	0.0	False
HXANt2r	0.0	0.0	False
INSt2	0.0	0.0	False
DINSt2	0.0	0.0	False
XANt2	0.0	0.0	False
XTSNt2	0.0	0.0	False
OROATP	0.0	0.0	False
URAt2	0.0	0.0	False
URIt2	0.0	0.0	False
UMPt6	0.0	0.0	False
DURIt2	0.0	0.0	False
CSNt2	0.0	0.0	False
CYTDt2	0.0	0.0	False
CMPt6	0.0	0.0	False
DCYTt2	0.0	0.0	False
THMDt2	0.0	0.0	False
THYMt3r	0.0	0.0	False
DTMPte	0.0	0.0	False
DTTPt	0.0	0.0	False
PAPt	0.0	0.0	False
HEXCOAt	0.0	0.0	False
HXAt3	0.0	0.0	False
OCTAt	0.0	0.0	False
DCAtr	0.0	0.0	False
DDCAtr	0.0	0.0	False
TTDCAtr	0.0	0.0	False
HDCAt	0.0	0.0	False
HDCEAt	0.0	0.0	False
OCDCAt	0.0	0.0	False
OCDCEAt	0.0	0.0	False
OCDCYAt	0.0	0.0	False
ARACHt	0.0	0.0	False
DOCOSAt	0.0	0.0	False
HEXCt	0.0	0.0	False
MYSTOLt	0.0	0.0	False
10EHPDCEt	0.0	0.0	False
10ZHPDCEt	N/A	0.0	False
ALK10t	0.0	0.0	False
ALK11t	0.0	0.0	False
ALK12t	0.0	0.0	False
ALK13t	0.0	0.0	False
ALK14t	0.0	0.0	False
ALK15t	0.0	0.0	False
ALK16t	0.0	0.0	False
ALK17t	0.0	0.0	False
ALK18t	0.0	0.0	False
G3PCt	0.0	0.0	False
G3PIt	0.0	0.0	False
EPISTabct	-0.0	0.0	False
ERGSTabct	0.0	0.0	False
FECOSTabct	-0.0	0.0	False
LANOSTabct	0.0	0.0	False
ZYMSTt	-0.0	0.0	False
PHLOROGLUCINOLt	0.0	0.0	False
QUINt	0.0	0.0	False
THMtrbc	0.0	0.0	False
RIBFLVt2	0.0	0.0	False
RNAMtv	0.0	0.0	False
RNAMt	0.0	0.0	False
NACt	0.0	0.0	False
NMNTPt2	0.0	0.0	False
PNTOt2	0.0	0.0	False
PYDXNt1r	0.0	0.0	False
PYDXt1r	0.0	0.0	False
PYDAMt1r	0.0	0.0	False
8AONNt2	0.0	0.0	False
DANNt2	0.0	0.0	False
BTNt2i	0.0	0.0	False
4ABZt	0.0	0.0	False
10FTHFtm	0.0	0.0	False
CHOLtu	0.0	0.0	False
INSTte	0.0	0.0	False
CRNtH	0.0	0.0	False
5AOPt2v	0.0	0.0	False
PTRCt2v	0.0	0.0	False
4HBZte	0.0	0.0	False
GTHOXti	0.0	0.0	False
GTHRDt2	0.0	0.0	False
AMETt2	0.0	0.0	False
H2Ot	0.0	0.0	False
O2t	0.0	0.0	False
CO2t	0.0	0.0	False
NH4t	0.0	0.0	False
NO3t	0.0	0.0	False
NARK	0.0	0.0	False
PIt2r	0.0	0.0	False
PINA1t	0.0	0.0	False
SO4ti	0.0	0.0	False
SO3ti	0.0	0.0	False
CH4St	0.0	0.0	False
NAt3_2	0.0	0.0	False
Kt3r	0.0	0.0	False
Kt2r	0.0	0.0	False
CD2t_ph	0.0	0.0	False
COBALT2t_ph	0.0	0.0	False
CU2t_ph	0.0	0.0	False
NI2t_ph	0.0	0.0	False
MG2t2	0.0	0.0	False
CA2t	0.0	0.0	False
LItabc	0.0	0.0	False
NAabcO	0.0	0.0	False
NAtabc	0.0	0.0	False
Ktabc	0.0	0.0	False
Cut1abct	-0.0	0.0	False
FE2t2	0.0	0.0	False
ASHt	N/A	0.0	True
ASO3te	0.0	0.0	False
ALLTNti	0.0	0.0	False
ALLTTti	0.0	0.0	False
ACETMt	0.0	0.0	False
FRMDt	0.0	0.0	False
ACGATe	0.0	0.0	False
AGMte	0.0	0.0	False
URATEt	0.0	0.0	False
UREAt	0.0	0.0	False
Bt2	0.0	0.0	False
I2t2	0.0	0.0	False
BRt2	0.0	0.0	False
HCO3te	0.0	0.0	False
Clt	0.0	0.0	False
Clti	0.0	0.0	False
Ft	0.0	0.0	False
OLIGIOMYCINtabc	0.0	0.0	False
SPMDt2g	0.0	0.0	False
SPMDt4	0.0	0.0	False
SPRMt2i	0.0	0.0	False
PTRCt3i	0.0	0.0	False
SPHGNtabc	0.0	0.0	False
SPHINGStabc	0.0	0.0	False
FERRIRUBINt	0.0	0.0	False
AMINOTRIAZOLEt	0.0	0.0	False
NITROCHINt	0.0	0.0	False
QUINIDINEt2	0.0	0.0	False
KETOCONAZOLEt2	0.0	0.0	False
FLUCONAZOLEt2	0.0	0.0	False
BARBANt2	0.0	0.0	False
CISPLATINt2	0.0	0.0	False
BLEOMYCINt2	0.0	0.0	False
L_LACtm	0.0	0.0	False
D_LACtm	0.0	0.0	False
D_LACt2m	0.0	0.0	False
GLYCtm	0.0	0.0	False
ACALDtm	0.0	0.0	False
ACtm	0.0	0.0	False
PPAt2m	0.0	0.0	False
DHAPtm	0.0	0.0	False
GLYC3Ptm	0.0	0.0	False
FORtm	0.0	0.0	False
E4Ptm	0.0	0.0	False
PYRt2m	0.0	0.0	False
SUCFUMtm	0.0	0.0	False
AKGCITtm	0.0	0.0	False
CITtam	0.0	0.0	False
CITtcm	0.0	0.0	False
CITtbm	0.0	0.0	False
MALtm	0.0	0.0	False
DICtm	0.0	0.0	False
SUCCtm	0.0	0.0	False
OAAt2m	0.0	0.0	False
GLUt7m	0.0	0.0	False
ALAtmi	0.0	0.0	False
VALt5m	0.0	0.0	False
LEUt5m	0.0	0.0	False
ASPGLU2m	0.0	0.0	False
ORNt3m	0.0	0.0	False
ILEtmi	0.0	0.0	False
PROtm	0.0	0.0	False
SERtm	0.0	0.0	False
GLYtm	0.0	0.0	False
THRtm	0.0	0.0	False
TYRt2m	0.0	0.0	False
r1437	0.0	0.0	False
HCITt	0.0	0.0	False
ACSERtm	0.0	0.0	False
3MOBtm	0.0	0.0	False
3HMPtm	0.0	0.0	False
4MOPtm	0.0	0.0	False
3C3HMPtm	0.0	0.0	False
IPMALt2m	0.0	0.0	False
ACACtm	0.0	0.0	False
AKGMALtm	0.0	0.0	False
2OXOADPtim	0.0	0.0	False
2OXOADPTm	0.0	0.0	False
3OXOADPtm	0.0	0.0	False
ADPTtm	0.0	0.0	False
GLUTARt4	0.0	0.0	False
E4HGLUtm	0.0	0.0	False
2OBUTtm	0.0	0.0	False
3MOPtm	0.0	0.0	False
34HPPt2m	0.0	0.0	False
NNDFTYRtm	0.0	0.0	False
4ABUTtm	0.0	0.0	False
4ABUTNtm	0.0	0.0	False
SUCSALtm	0.0	0.0	False
AMETtm	0.0	0.0	False
AHCYStm	0.0	0.0	False
ACPtm	0.0	0.0	False
FA60ACPtm	N/A	0.0	False
FA80ACPtm	N/A	0.0	False
ATPtm	0.0	0.0	False
GTPt2m	0.0	0.0	False
UTPtm	0.0	0.0	False
CTPtm	0.0	0.0	False
Patm	N/A	0.0	False
Petm	N/A	0.0	False
PStm	N/A	0.0	False
PENDPtm	0.0	0.0	False
FRDPtm	0.0	0.0	False
IPDPtm	0.0	0.0	False
HMGCOAtm	0.0	0.0	False
DMPPtm	0.0	0.0	False
THMPPt2m	0.0	0.0	False
RIBFLVtm	0.0	0.0	False
FADFMNtm	0.0	0.0	False
FADtm	0.0	0.0	False
NADtm	0.0	0.0	False
2DHPtm	0.0	0.0	False
PAN4Ptm	0.0	0.0	False
PANTtm	0.0	0.0	False
COAtim	0.0	0.0	False
THFtm	0.0	0.0	False
4HBZtm	0.0	0.0	False
5AOPtm	0.0	0.0	False
CPPPG3tm	0.0	0.0	False
PPPG9tm	0.0	0.0	False
GTHOXtm	0.0	0.0	False
O2tm	0.0	0.0	False
CO2tm	0.0	0.0	False
H2Otm	0.0	0.0	False
NH4tm	0.0	0.0	False
SO4t2m	0.0	0.0	False
H2St_m	0.0	0.0	False
PIt2m	0.0	0.0	False
Ktm	0.0	0.0	False
MG2tm	0.0	0.0	False
CU2tm	0.0	0.0	False
FE2utm	0.0	0.0	False
MEOHtx	0.0	0.0	False
HMGTHtp	0.0	0.0	False
GTHRDtp	0.0	0.0	False
DHAtx	0.0	0.0	False
G3Ptx	0.0	0.0	False
PYRt2p	0.0	0.0	False
CITtcp	0.0	0.0	False
CITtap	0.0	0.0	False
MALOAAtp	0.0	0.0	False
AKGtp	0.0	0.0	False
GLXtp	0.0	0.0	False
ASPGLUtp	0.0	0.0	False
34HPPt2p	0.0	0.0	False
O2tp	0.0	0.0	False
CO2tp	0.0	0.0	False
H2Otp	0.0	0.0	False
Htx	0.0	0.0	False
PIt2p	0.0	0.0	False
PPItx	0.0	0.0	False
ATPtp_H	0.0	0.0	False
ATP2tp_H	0.0	0.0	False
AMPtp	0.0	0.0	False
ATPtx	0.0	0.0	False
FA120COAabcp	0.0	0.0	False
FA140COAabcp	0.0	0.0	False
FA141COAabcp	0.0	0.0	False
FA160COAabcp	0.0	0.0	False
FA180COAabcp	0.0	0.0	False
FA181COAabcp	0.0	0.0	False
FA200COAabcp	0.0	0.0	False
FA220COAabcp	0.0	0.0	False
FA240COAabcp	0.0	0.0	False
FA260COAabcp	0.0	0.0	False
FA10EHPDCEabcp	0.0	0.0	False
FA10ZHPDCEabcp	N/A	0.0	False
PCPHLtg	N/A	0.0	False
PEPHLtg	N/A	0.0	False
PSPHLabctg	N/A	0.0	False
FORtr	0.0	0.0	False
REDOXcr1	0.0	0.0	False
REDOXcr2	0.0	0.0	False
REDOXcr3	0.0	0.0	False
REDOXcr5	0.0	0.0	False
ERGTETROLtr	0.0	0.0	False
FADtr	0.0	0.0	False
tes66	0.0	0.0	False
H2Otr	0.0	0.0	False
O2tr	0.0	0.0	False
CO2tr	0.0	0.0	False
Pitr	0.0	0.0	False
PPItra	0.0	0.0	False
Cltr	0.0	0.0	False
MN2abc1r	0.0	0.0	False
FRDPtr	0.0	0.0	False
ZYMSTtr	0.0	0.0	False
UDPGALt2g	0.0	0.0	False
PTRCt2g	0.0	0.0	False
PTRCtge	0.0	0.0	False
CA2abc1g	0.0	0.0	False
Cltg	0.0	0.0	False
ARGt7	0.0	0.0	False
HISt6	0.0	0.0	False
LYStv	0.0	0.0	False
LYSt6	0.0	0.0	False
TYRt6	0.0	0.0	False
ASNt7	0.0	0.0	False
GLNt7	0.0	0.0	False
ILEt7	0.0	0.0	False
LEUt7	0.0	0.0	False
ILEt8	0.0	0.0	False
LEUt8	0.0	0.0	False
TYRt8	0.0	0.0	False
CYSt2v	0.0	0.0	False
ASPt7	0.0	0.0	False
GLUt7	0.0	0.0	False
PIt2v	0.0	0.0	False
KCCt	0.0	0.0	False
NA1Htv	0.0	0.0	False
Kt2a	0.0	0.0	False
CA2abc1v	0.0	0.0	False
FE2t2v_ph	0.0	0.0	False
Mntev_ph	0.0	0.0	False
CA2t2v_ph	0.0	0.0	False
Cltv	0.0	0.0	False
CD2abc1v	0.0	0.0	False
MNabcv	0.0	0.0	False
Niabcv	0.0	0.0	False
SE2tabcv	0.0	0.0	False
GTHOXti2v	0.0	0.0	False
GTHRDBILIabcv	-0.0	0.0	False
GTHRDDNBtabcv	N/A	0.0	False
GTHRDCDNBtabcv	0.0	0.0	False
GTHRDHG2tabcv	0.0	0.0	False
GTHRDCD2tabcv	0.0	0.0	False
GTHRDASO3tabcv	N/A	N/A	False
GTHRDSLNTtabcv	0.0	0.0	False
Mntet	0.0	0.0	False
MN2_vesicle_m_ph	0.0	0.0	False
MN2_vesicle_g_ph	0.0	0.0	False
DM_ALATRNA	N/A	1.0	True
DM_ARGTRNA	N/A	0.0	True
DM_ASNTRNA	N/A	1.0	True
DM_ASPTRNA	N/A	2.0	True
DM_CYSTRNA	N/A	1.0	True
DM_GLNTRNA	N/A	1.0	True
DM_GLUTRNA	N/A	2.0	True
DM_GLYTRNA	N/A	1.0	True
DM_HISTRNA	N/A	1.0	True
DM_ILETRNA	N/A	1.0	True
DM_LEUTRNA	N/A	1.0	True
DM_LYSTRNA	N/A	0.0	True
DM_METTRNA	N/A	1.0	True
DM_PHETRNA	N/A	1.0	True
DM_PROTRNA	N/A	1.0	True
DM_SERTRNA	N/A	1.0	True
DM_THRTRNA	N/A	1.0	True
DM_TRPTRNA	N/A	1.0	True
DM_TYRTRNA	N/A	1.0	True
DM_VALTRNA	N/A	1.0	True
DM_TTDCA	-0.23	1.0	True
DM_HDCA	-0.25	1.0	True
DM_OCDCA	-0.27	1.0	True
DM_HDCEA	-0.25	1.0	True
DM_OCDCEA	-0.27	1.0	True
DM_LNLC	-0.27	1.0	True
DM_LNLNCG	-0.27	1.0	True
